time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,t_schools
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,2214
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,218
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,61
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,1768
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,423
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,165
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,2635
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,239
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,39
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,1995
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,390
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Special,137
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Total,2800
201718,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,553
201718,Academic year,Regional,E92000001,England,E12000007,London,Nursery,79
201718,Academic year,Regional,E92000001,England,E12000007,London,Primary,1817
201718,Academic year,Regional,E92000001,England,E12000007,London,Secondary,505
201718,Academic year,Regional,E92000001,England,E12000007,London,Special,201
